"Z_tech_index", "country", "year", "format", "label", "type", "genre", "style", "id", "barcode", "master_id", "master_url", "uri", "catno", "title", "thumb", "cover_image", "resource_url", "community", "format_quantity", "formats"
"251","UK","1991","['CD', 'Compilation']","['Trunk Records', 'Trunk Records', 'Trunk Records', 'Paul Fishman']","release","['Electronic', 'Jazz', 'Funk / Soul']","['Abstract']","20146054","['5051142009135', 'JBH093CD-CD1 22 A00', 'IFPI L556', 'IFPI 94K1', 'JBH093CD-CD2 21 A00', 'IFPI L558', 'IFPI 94K1']","2302798","https://api.discogs.com/masters/2302798","/release/20146054-Various-Do-What-You-Love","JBH093CD","Various - Do What You Love","","","https://api.discogs.com/releases/20146054","{'want': 41, 'have': 90}","2","[{'name': 'CD', 'qty': '2', 'descriptions': ['Compilation']}]"
"252","UK","2001","['Vinyl', 'LP', 'Compilation', 'Mono']","['Collectors Items', 'Gedmal Galvanic Ltd.']","release","['Blues']","['Jug Band']","4513448","['MCPS', 'RJH1027  CI 013A  GG', 'RJH 1028  CI 013B  GG']","0","None","/release/4513448-Frankie-Jaxon-With-Tampa-Reds-Hokum-Jug-Band-Saturday-Night-Scrontch","013","Frankie Jaxon With Tampa Red's Hokum Jug Band* - Saturday Night Scrontch","","","https://api.discogs.com/releases/4513448","{'want': 36, 'have': 58}","1","[{'name': 'Vinyl', 'qty': '1', 'descriptions': ['LP', 'Compilation', 'Mono']}]"
"253","Unknown","1990","['Vinyl', '12', '45 RPM', 'EP', 'Record Store Day', 'Limited Edition']","['Island Records', 'UMC', 'Island Records', 'UMC', 'Universal International Music B.V.', 'Universal Music', 'Island Records Ltd.', 'Island Records Ltd.', 'Optimal Media GmbH', 'Universal Music Publishing International B.V.', 'Universal - Polygram International Publishing, Inc.', 'Windmill Lane Studios', 'The Point Depot', 'Bernie Grundman Mastering', 'Bernie Grundman Mastering']","release","['Rock']","['Alternative Rock', 'Pop Rock']","21124759","['602435642451', 'LC00407', 'BIEM/SDRM', '1 ❘ ❘ 3564245-A1 BL48761-01 A1 SS', '1 ❘ ❘ 3564245-B1 BL48761-01 B1 SS', 'V△ 3564245-A1 BL48761-01 A1 SS', '=1 3564245-B1 BL48761-01 B1 SS', '3564245-A1 11 BL48761-01 A1 SS', '3564245-B1 11 SS BL48761-01 B1', '3564245-A1 ΛΛ BL48761-01 A1 SS', 'BL48761-01 B1 3564245-B1 VV SS']","54866","https://api.discogs.com/masters/54866","/release/21124759-U2-Gloria","3564245","U2 - Gloria","","","https://api.discogs.com/releases/21124759","{'want': 177, 'have': 3175}","1","[{'name': 'Vinyl', 'qty': '1', 'text': 'Yellow [Transparent\xa0Sun\xa0Yellow], 40th Anniversary Edition, 180g, Gatefold', 'descriptions': ['12', '45 RPM', 'EP', 'Record Store Day', 'Limited Edition']}]"
"254","Canada","1990","['CD', 'Compilation', 'Mixed']","['Popular Records', 'Popular Records, L.L.C.', 'Popular Records, L.L.C.', 'Warner Music Canada Ltd', 'Warner Music Group', 'Cinram', 'Millhouse Music', 'Sugar Bend', 'PolyGram', 'Ranger Bob Music', 'Songs Of Polygram Inc.', 'EMI Blackwood Music', 'Linde Manor Pub. Co. Inc.', 'Right Key Music', 'Alfred Avenue Music', 'Deerfield Court Music', 'Three Headed Music', 'Prisongs Inc.', 'Head Cheese Music', 'Bruce Springsteen', 'Bocephus Music Co.', 'Texas Wedge Music', 'Rick Hall Music', 'Zomba', 'Michael H. Goldsen Inc.', 'Sweet Angel Music', 'Web IV Music', 'Warner Bros.', 'Daniel The Dog', 'Warner-Tamerlane', 'Pat Bunch Publishing', 'Reynsong Music', 'Songs Of PolyGram', 'WBM Music', 'Longacre Music', 'Great Cumberland Music', 'Murrah Music', 'Van Warmer Music', 'Cross Keys Publishing', 'Sheddhouse Music', 'Mattie Ruth Musick', 'Seventh Son Music', 'Cross Keys', 'Nocturnal Eclipse Music', 'Union Country Music', 'Tillis Tunes, Inc.', 'Jobete Music', 'Conrad Music', 'Sunflower Music', 'Cheiro Corp.', 'ABKCO Music', 'Acuff Rose Music', 'Gladys Music', 'Maureen Music', 'Stone Agate Music', 'Dandelion Music', 'Arc Music Corp.', 'Fast Music', 'SBK Unart Catalog', 'Gil Music Corp.', 'Walt Disney Music', 'Robert Millen', 'Kalmann Music', 'Dave Appell Music', 'Anne-Rachel Music Corp.', 'Unichappell Music', 'Super Songs Unltd.', 'BMI Broadcast', 'EMI April Music', 'Longitude Music', 'RTD Music', 'Painted Desert', 'Morris Music', 'Legs Music', 'Nicklette Music', 'NSMG Music', 'FCG Music', 'MG III Music', 'Chappell & Co.', 'Trio Music', 'Mother Bertha Music', 'Screen Gems-EMI', 'Chuck Berry Music Inc.', 'Warner-Tamerlane Publishing', 'Blackwood Music', 'MacLen Music', 'Tristan Music', 'BMG Music', 'All Around The World Music', 'EMI Music', 'PolyGram Music', 'BMG Music Publishing', 'Double F Music', 'Second Decade Music', 'MCA Music', 'Mascotte Edizioni Musicali', 'Sumac', 'Sony Songs', 'Edition Lollipop', 'Warner Chappell Publishing', 'Mighty Three Music', 'Sparta-Florida', 'Campbell Connelly', 'PolyGram International', 'Perren Vibes Music', 'Peter Maurice Music', 'Andoc Songs', 'Sun Music Publishing', 'EMI United Partnership', 'Chappell Music Ltd.', 'Redwood Music', 'Hunter Publishing']","release","['Electronic', 'Jazz', 'Rock', 'Pop', 'Folk, World, & Country']","['Pop Rock', 'Country', 'Rock & Roll', 'Disco', 'Swing']","8709463","['6 23398 31432 2', '623398314323', '#970605A PR2-3143 MFG BY CINRAM', '23', '1', 'L381', 'IFPI 6000']","1211786","https://api.discogs.com/masters/1211786","/release/8709463-Unknown-Artist-The-Ultimate-Party-Fix","PR2 3143","Unknown Artist - The Ultimate Party Fix","","","https://api.discogs.com/releases/8709463","{'want': 2, 'have': 8}","1","[{'name': 'CD', 'qty': '1', 'descriptions': ['Compilation', 'Mixed']}]"
"255","USA, Canada & Europe","1992","['CD', 'Compilation']","['Alligator Records', 'Alligator Records', 'Artist Management, Inc.', 'Alligator Records', 'Artist Management, Inc.', 'Sonet Records', 'WEA Music Of Canada, Ltd.', 'Sanyo, U.S.A.', 'Eyeball Music', 'Jadan Music', 'MRC Music', Shirley's Music, 'Fort Knox Music', 'Trio Music', 'Booga Dooga Music', 'Midnight Creeper Music', 'Reedway Music', 'Locked In Music', 'Booga Music', 'Longitude Music', 'Blackwood Music', 'Little Sandy Music', 'Songs For Real', 'Musselwhite Music', 'East/Memphis Music', 'Escort Music', 'Irving Music', 'Crestwood Music', 'Arc Music', 'Hoochie Coochie Music', Mack's Flying V Music, 'Barnyard Music', 'Warner-Tamerlane Publishing', 'Blue Sky Rider Songs', 'Ray Vaughan Music', 'Hot Toddy Music', 'Heavy Traffic Music', 'Audigram Songs', 'Stainless Music', 'Anne-Rachel Music', 'DMS, New York']","release","['Blues']","['Electric Blues', 'Chicago Blues']","2019673","['014551105626', '0 14551-1056-2 6', 'ASCAP', 'BMI', 'ALCD105 S1925F', 'ALCD106 L1A07A', 'ALCD105 L1612B', 'ALCD106 L1A07A', 'ALCD105 L1612B AA', 'ALCD106 L34281', 'ALCD105 S1225O', 'ALCD106 S1225H', 'ALCD105 L1612B', 'ALCD106 S1721C', 'ALCD105 S1225O', 'ALCD106 S1226D', 'ALCD105 L1607G', 'ALCD106 S1721C']","594727","https://api.discogs.com/masters/594727","/release/2019673-Various-The-Alligator-Records-20th-Anniversary-Collection","ALCD 105/6","Various - The Alligator Records 20th Anniversary Collection","","","https://api.discogs.com/releases/2019673","{'want': 27, 'have': 1138}","2","[{'name': 'CD', 'qty': '2', 'descriptions': ['Compilation']}]"
"256","Germany","","['CD', 'Album']","['Kamikaze Records', 'Kamikaze Records', 'Kamikaze Records', 'Taifun Music Publishing', 'Bunker Studio Kassel', 'Bunker Studio Kassel', 'Martin Wagnitz Basement Studio', 'Martin Wagnitz Basement Studio', 'Echolot Studios', 'P+O Pallas']","release","['Rock']","['Garage Rock', 'Rock & Roll']","2864804","['4 038089 000297', '4038089000297', 'LC 01974', 'GEMA', 'IFPI L961', 'IFPI 3J01', 'WKCD 3069/KK-CD 012 P+O-55528-A1 02-02']","407191","https://api.discogs.com/masters/407191","/The-Montesas-Hipsville-Teen-Party/release/2864804","KK-CD 012","The Montesas - Hipsville Teen Party","","","https://api.discogs.com/releases/2864804","{'want': 19, 'have': 32}","1","[{'name': 'CD', 'qty': '1', 'descriptions': ['Album']}]"
"257","Unknown","","['File', 'MP3', 'Compilation']","['King Dub Records', 'Dubnight.de']","release","['Electronic', 'Reggae']","['Dubstep', 'Roots Reggae', 'Dub Techno', 'Dub']","3366794","[]","0","None","/Various-Dubnight-Chapter-III-Revelation-Flux/release/3366794","KDRDE001","Various - Dubnight (Chapter III) - Revelation Flux","","","https://api.discogs.com/releases/3366794","{'want': 5, 'have': 2}","0","[{'name': 'File', 'qty': '25', 'text': '320 kbps', 'descriptions': ['MP3', 'Compilation']}]"
"258","Unknown","","['Vinyl', '12', 'Unofficial Release']","['Not On Label']","release","['Electronic']","['House']","253499","[]","992393","https://api.discogs.com/masters/992393","/Beyonc%C3%A9-Does-Rune-Cracy-In-Calabria-Grease-Boot-Is-The-Word/release/253499","87249","Beyoncé Does Rune - Cracy In Calabria / Grease Boot Is The Word","","","https://api.discogs.com/releases/253499","{'want': 10, 'have': 68}","1","[{'name': 'Vinyl', 'qty': '1', 'descriptions': ['12', 'Unofficial Release']}]"
"259","UK","","['Vinyl', 'LP', 'Compilation']","['Pressure Sounds', 'EFA', 'Pressure Sounds', 'Pressure Sounds', 'Hiltongrove Multimedia']","release","['Reggae']","['Dub', 'Rocksteady']","488051","['5 019148 223870', '667209302719', 'LC 18787-1', 'PSLP 27 A', 'PSLP 27 B']","278442","https://api.discogs.com/masters/278442","/release/488051-Various-Phil-Pratt-Thing","PSLP27","Various - Phil Pratt Thing","","","https://api.discogs.com/releases/488051","{'want': 127, 'have': 445}","1","[{'name': 'Vinyl', 'qty': '1', 'descriptions': ['LP', 'Compilation']}]"
"260","New Zealand","","['CD', 'Mixed', 'Promo']","['Violent Turd', 'Shotgun Wedding']","release","['Electronic', 'Hip Hop']","['Crunk', 'House', 'Grime', 'UK Garage', 'Dubstep', 'Jungle', 'Electro']","1381139","[]","0","None","/release/1381139-Drop-The-Lime-vs-Syrup-Girls-Shotgun-Wedding-Volume-4","turd17","Drop The Lime vs. Syrup Girls - Shotgun Wedding Volume 4","","","https://api.discogs.com/releases/1381139","{'want': 44, 'have': 60}","1","[{'name': 'CD', 'qty': '1', 'descriptions': ['Mixed', 'Promo']}]"
"261","US","","['CD', 'Album', 'Promo']","['Capitol Records Nashville', 'Capitol Records Nashville', 'Capitol Records Nashville', 'Capitol Records Nashville', 'East Iris Studios', 'East Iris Studios', 'Masterfonics', 'EMI MFG.']","release","['Folk, World, & Country']","['Country']","27016899","['7 24359 45512 9', '724359455129', 'LC 0249', '1-1-1  724359455129 MASTERED BY EMI MFG.', 'IFPI L044', 'IFPI 1650']","3988630","https://api.discogs.com/masters/3988630","/release/27016899-Unknown-Artist-Kids-Country-Hits","7243-5-94551-2-9","Unknown Artist - Kids' Country Hits","","","https://api.discogs.com/releases/27016899","{'want': 0, 'have': 4}","1","[{'name': 'CD', 'qty': '1', 'descriptions': ['Album', 'Promo']}]"
"262","US","","['CD', 'Mixed']","['Sonso Music', 'Not On Label']","release","['Electronic']","['Hard House', 'Deep House', 'Latin', 'Garage House', 'House']","33625833","['892564871123']","0","None","/release/33625833-Unknown-Artist-The-Rhythm-Of-House-Phase-2","none","Unknown Artist - The Rhythm Of House Phase 2","","","https://api.discogs.com/releases/33625833","{'want': 5, 'have': 3}","1","[{'name': 'CD', 'qty': '1', 'descriptions': ['Mixed']}]"
"263","UK","","['CD', 'Compilation']","['Acrobat Music']","release","['Blues']","['Piano Blues', 'Chicago Blues']","6053886","['824046301927']","0","None","/Roosevelt-Sykes-Boot-That-Thing-1929-1941/release/6053886","ADDCD3019","Roosevelt Sykes - Boot That Thing 1929-1941","","","https://api.discogs.com/releases/6053886","{'want': 8, 'have': 6}","2","[{'name': 'CD', 'qty': '2', 'descriptions': ['Compilation']}]"
"264","US","","['CD', 'Album', 'Promo']","['Sony Music Entertainment', 'Sony Music Entertainment', 'Columbia Records', 'Sony Music Studios, New York City', 'Johnny Cash Bootleg Series', 'Columbia']","release","['Rock', 'Blues', 'Folk, World, & Country']","['Country', 'Rockabilly', 'Rock & Roll']","29343547","[]","347835","https://api.discogs.com/masters/347835","/release/29343547-Johnny-Cash-Bootleg-Vol-II-From-Memphis-To-Hollywood-Disc-1-The-1950s","","Johnny Cash - Bootleg Vol II - From Memphis To Hollywood (Disc 1: The 1950s)","","","https://api.discogs.com/releases/29343547","{'want': 3, 'have': 1}","1","[{'name': 'CD', 'qty': '1', 'descriptions': ['Album', 'Promo']}]"
"265","Germany","","['CD', 'Compilation', 'Mixed']","['Galaxis', 'ZYX Records', 'Italo Boot Mix', 'BERNHARD MIKULSKI Schallplatten-Vertriebs-GmbH', 'P+O Pallas']","release","['Electronic']","['Italo-Disco']","20489635","['LC 6350', 'ADD', 'GEMA', 'GLX 9048 P+O-1053-A 02-88']","2327473","https://api.discogs.com/masters/2327473","/release/20489635-Various-Italo-Boot-Mix-On-CD-Vol-9-10","GLX 9048","Various - Italo Boot-Mix On CD Vol. 9 +10","","","https://api.discogs.com/releases/20489635","{'want': 8, 'have': 8}","1","[{'name': 'CD', 'qty': '1', 'descriptions': ['Compilation', 'Mixed']}]"
"266","Canada","","['Cassette', 'Album', 'Stereo']","['Fastforward Music Family Entertainment', 'Fastforward Music Ltd.', 'Fastforward Music Ltd.', 'PolyGram Music', 'MCA Music', 'Warner Chappell Music Ltd.', 'peermusic', 'Rondor Music Ltd.', 'ATV Music', 'Acuff Rose Music', 'Rondor Music', 'Cherry Lane Music Ltd.', 'Petal Music Ltd.', 'Carlin Music Corp.', 'Tolka Music', 'Marino Music', 'Fairdeal Music', 'Perfect Songs', 'Fastforward Music Publishing Ltd.', 'Zomba Music', 'Warner/Chappell', 'Famous', 'BMG', 'MCA', 'The American Publishers', 'Ivan Mogull Music', 'Sony Music', 'Hamstein Europe', Jam 'N' Bread Music, 'Copyright Control', 'Cordella Music', 'Lowery Music Co.', 'ABKCO Music', 'Chrysalis Music', 'Fairwood Music Ltd.', 'M62', 'BMG Music Publishing Ltd.', 'EMI United Partnership', 'Campbell Connelly', 'Carlin Music', 'Warner-Tamerlane Publishing Corp.', 'Two Camels Studio', 'Two Camels Music']","release","['Folk, World, & Country']","['Country']","20224060","['7 98404 53621 7', '798404536217', '7 98404 53721 4', '798404537214', '7 98404 53821 1', '798404538211', '7 98404 53921 8', '798404539218', 'FFAC 537', 'FFAC 538', 'FFAC 539', 'MCPS']","3521209","https://api.discogs.com/masters/3521209","/release/20224060-Unknown-Artist-The-Complete-Line-Dancing-Collection","FFAC 536","Unknown Artist - The Complete Line Dancing Collection","","","https://api.discogs.com/releases/20224060","{'want': 0, 'have': 4}","3","[{'name': 'Cassette', 'qty': '3', 'descriptions': ['Album', 'Stereo']}]"
"267","Canada","","['CD', 'Compilation']","['Alligator Records', 'WEA Music Of Canada, Ltd.', 'Sonet Records', 'Alligator Records & Artist Management, Inc.', 'Alligator Records & Artist Management, Inc.']","release","['Blues']","['Electric Blues', 'Chicago Blues']","7023853","['0 14551-1056-2 6', '014551105626', 'ALCD105 L1612B AA', 'ALCD106 L3428I A1']","594727","https://api.discogs.com/masters/594727","/release/7023853-Various-The-Alligator-Records-20th-Anniversary-Collection","ALCD 105/6","Various - The Alligator Records 20th Anniversary Collection","","","https://api.discogs.com/releases/7023853","{'want': 7, 'have': 218}","2","[{'name': 'CD', 'qty': '2', 'descriptions': ['Compilation']}]"
"268","Canada","","['CD', 'Album', 'Enhanced']","['London Records', '143 Records', 'The WB', 'London-Sire Records Inc.', 'London-Sire Records Inc.', 'Five Popstars Inc.', 'Five Popstars Inc.', 'Jive Records', 'Sony Music Entertainment Inc.', 'Zomba Recording Corporation', 'Sony Music Entertainment Inc.', 'Warner Music Canada Ltd', 'Cinram', Riprock 'N' Alex G Productions, 'Sheppard Music Inc.', 'Pimp And Priest', 'Celebrity Status Entertainment', 'Cooltura Music', Where's My Cut Productions, 'Stevie J. Productions', '143 Studios', 'Canyon Reverb', 'The Sweatbox, CA', 'Celebrity West', Where's My Cut Studio, 'The Village Recorder', Riprock 'n' Alex G Studios, 'Larrabee North', 'Celebrity West', Where's My Cut Studio, 'Oasis Mastering', 'Marcussen Mastering', 'Alex Greggs Publishing', 'Zomba Enterprises, Inc.', 'BMG Music Publishing Canada Inc.', 'Internash Songs', 'Rodney Jerkins Productions Inc.', 'EMI Blackwood Music Inc.', 'Chasez Music', 'Sonic Graffiti', 'EMI Music Publishing', 'Muso Music', 'Griff Griff', 'Faithforce Inc.', 'Zomba Publishing', 'Starstreet Music Inc.', 'Chrysalis Music', 'Jami Hartman Publishing', 'Jobete Music Co., Inc.', Where's My Cut Publishing, 'Migrant Music', 'PEN Music Group, Inc.', 'Copyright Control', 'R. Kelly Publishing, Inc.', 'Tom Sturges Music', 'Colgems-EMI Music Inc.', 'Conversation Tree Entertainment', '563 Music Publishing']","release","['Hip Hop', 'Non-Music', 'Pop', 'Stage & Screen']","['RnB/Swing', 'Interview', 'Europop']","636713","['6 4344-31178-2 1', '643443117821', '[Cinram logo] CD-31178 #11205Y26', '21', '28', 'L387', 'IFPI6000']","550208","https://api.discogs.com/masters/550208","/Scene-23-Music-From-The-Show-Popstars-2-Introducing-Scene-23/release/636713","CD 31178","Scene 23 - Music From The Show Popstars 2: Introducing Scene 23","","","https://api.discogs.com/releases/636713","{'want': 5, 'have': 23}","1","[{'name': 'CD', 'qty': '1', 'descriptions': ['Album', 'Enhanced']}]"
"269","France","","['Vinyl', '12', 'Maxi-Single']","['Ariola', 'BMG Ariola France', 'BIB/PRODUCTIONS']","release","['Electronic']","['House']","2235206","['4007196010017', 'SACEM SDRM SACD SGDL']","1177772","https://api.discogs.com/masters/1177772","/Visa-Gorby-Or-Not-Gorby/release/2235206","601 001","Visa (7) - Gorby Or Not Gorby","","","https://api.discogs.com/releases/2235206","{'want': 12, 'have': 18}","1","[{'name': 'Vinyl', 'qty': '1', 'descriptions': ['12', 'Maxi-Single']}]"
"270","France","","['Vinyl', '7', '45 RPM', 'Single']","['Ariola', 'BIB/PRODUCTIONS']","release","['Electronic']","['House']","10269061","['4 007196 000018', 'SACEM SACD SDRM SGDL']","1177772","https://api.discogs.com/masters/1177772","/Visa-Gorby-Or-Not-Gorby/release/10269061","600001","Visa (7) - Gorby Or Not Gorby","","","https://api.discogs.com/releases/10269061","{'want': 6, 'have': 23}","1","[{'name': 'Vinyl', 'qty': '1', 'descriptions': ['7', '45 RPM', 'Single']}]"
"271","France","","['Vinyl', '12']","['Barclay']","release","['Electronic']","['Synth-pop']","2664640","[]","558421","https://api.discogs.com/masters/558421","/Zwap-Piche-Dj-Special-Remix/release/2664640","2266","Zwap - Piche Dj (Special Remix)","","","https://api.discogs.com/releases/2664640","{'want': 7, 'have': 12}","1","[{'name': 'Vinyl', 'qty': '1', 'descriptions': ['12']}]"
