kind,etag,id,publishedAt,channelId,title,description,url,channelTitle,playlistId,position,videoId,videoOwnerChannelTitle,videoOwnerChannelId,Discogged
youtube#video,CRNQHa-xsdL2ySNAAsvHnfDNBrw,VVVTb1c2UEdPTjJTTlgwT1ZYRUN2VnR3LjFaVUpvX2pXeDA0,2023-02-26T17:53:44Z,UCSoW6PGON2SNX0OVXECvVtw,Phunky Torso - Power [TRY 16],"Discogs: https://www.discogs.com/release/100036-Phunky-Torso-Innocent-Desire

Artist: Phunky Torso
Track: Power
EP Title: Innocent/Desire
Label: Triumph Records
Catalog #: TRY 16
Genre: Progressive House, Techno
Year: 1993

Just here to share our passion for good music. Any copyright issues? Please contact",https://i.ytimg.com/vi/1ZUJo_jWx04/hqdefault.jpg,NUGGETS,UUSoW6PGON2SNX0OVXECvVtw,131,1ZUJo_jWx04,NUGGETS,UCSoW6PGON2SNX0OVXECvVtw,Y
youtube#playlistItem,TNf3xm4zVOzidKrwquQERyRvpi4,VVVTb1c2UEdPTjJTTlgwT1ZYRUN2VnR3LlVCcHBCYlJtRzhj,2023-02-20T15:51:00Z,UCSoW6PGON2SNX0OVXECvVtw,EDIT SERVICE: 151 SOUNDSYSTEM,"Most fun part about the channel is meeting new people who are as (or even more) passionate about the music as I am. Providing me with new directions to dig or even sharing music they make. I thought it would be fun to upload some from time to time, with their consent ofcourse:)

Next up needs no introduction. Running the mighty 151 soundsystem, which inspired me to share my collection, Pablo and I have been in contact since the early days of the channel and shared his wishdom. It's safe to say music runs through his veins. Has several projects running, including the killer pokedex series, now he's providing us his editing skills! Sounds familiar? Could be as it's freshly dropped on his lastest mix for Luzerna records

https://soundcloud.com/luzernarecords/151-soundsystem-luzerna-podcast-001
https://soundcloud.com/pokedexmixseries

Original: https://www.discogs.com/release/686380-Story-Of-O-Just-Say-Yes

Just here to share our passion for good music. Any copyright issues? Please contact",https://i.ytimg.com/vi/UBppBbRmG8c/hqdefault.jpg,NUGGETS,UUSoW6PGON2SNX0OVXECvVtw,132,UBppBbRmG8c,NUGGETS,UCSoW6PGON2SNX0OVXECvVtw,Y
youtube#video,LreJJZ_XfkMtXtnLHuT05MA-R7w,VVVTb1c2UEdPTjJTTlgwT1ZYRUN2VnR3Lk9FalJfZFBLZjJz,2023-02-07T13:21:14Z,UCSoW6PGON2SNX0OVXECvVtw,The Wizard Of Oz - Re-Route (Valentine Remix) [SR 001],"Discogs: https://www.discogs.com/release/11634709-The-Wizard-Of-Oz-Route-45

Artist: The Wizard Of Oz
Track: Re-Route (Valentine Remix)
EP Title: Route 45
Label: Constant Bliss Records
Catalog #: SR 001
Genre: Progressive House, Progressive Trance
Year: 1993

Just here to share our passion for good music. Any copyright issues? Please contact",https://i.ytimg.com/vi/OEjR_dPKf2s/hqdefault.jpg,NUGGETS,UUSoW6PGON2SNX0OVXECvVtw,133,OEjR_dPKf2s,NUGGETS,UCSoW6PGON2SNX0OVXECvVtw,Y
youtube#playlistItem,KS5QEodMEaRF8fY3crgzZRPNVnc,VVVTb1c2UEdPTjJTTlgwT1ZYRUN2VnR3LmROLTdKOGphUFRn,2023-02-01T18:31:21Z,UCSoW6PGON2SNX0OVXECvVtw,Rhythm Friends - Work That Body (Progressive Mix) [LTU-002],"Discogs: https://www.discogs.com/release/3636215-Rhythm-Friends-Work-That-Body

Artist: Rhythm Friendds
Track: Work That Body (Progressive Mix)
EP Title: Work That Body
Label: Litium Records
Catalog #: LTU-002
Genre: Progressive House
Year: 1996

Just here to share our passion for good music. Any copyright issues? Please contact",https://i.ytimg.com/vi/dN-7J8jaPTg/hqdefault.jpg,NUGGETS,UUSoW6PGON2SNX0OVXECvVtw,134,dN-7J8jaPTg,NUGGETS,UCSoW6PGON2SNX0OVXECvVtw,Y
youtube#video,fijgbnHl8jPd69xvc5Yp7gZ4B1E,VVVTb1c2UEdPTjJTTlgwT1ZYRUN2VnR3LklaTklXREtSeVpV,2023-01-24T13:23:20Z,UCSoW6PGON2SNX0OVXECvVtw,Urban Ritual - Do-it [ELEC 116],"Discogs: https://www.discogs.com/release/13834601-Urban-Ritual-EP

Artist: Urban Ritual
Track: Do-It
EP Title: EP
Label: Dance Record
Catalog #: ELEC - 116
Genre: Trance
Year: ????

Just here to share our passion for good music. Any copyright issues? Please contact",https://i.ytimg.com/vi/IZNIWDKRyZU/hqdefault.jpg,NUGGETS,UUSoW6PGON2SNX0OVXECvVtw,135,IZNIWDKRyZU,NUGGETS,UCSoW6PGON2SNX0OVXECvVtw,Y
youtube#playlistItem,J86OJrjjq647pOp_cI0QP4vDxak,VVVTb1c2UEdPTjJTTlgwT1ZYRUN2VnR3Lk1VTTJoVUlCMlJV,2023-01-17T12:18:00Z,UCSoW6PGON2SNX0OVXECvVtw,National Basskit Act - Clouds (Wish We Were) [PK 70020],"Discogs: https://www.discogs.com/release/145806-National-Basskit-Act-Clouds-Wish-We-Were

Artist: National Basskit Act
Track: Clouds (Wish We Were)
EP Title: Clouds (Wish We Were)
Label: Peek-A-Boo Records
Catalog #: PK 70020
Genre: House, Techno, Acid
Year: 1996

Just here to share our passion for good music. Any copyright issues? Please contact",https://i.ytimg.com/vi/MUM2hUIB2RU/hqdefault.jpg,NUGGETS,UUSoW6PGON2SNX0OVXECvVtw,136,MUM2hUIB2RU,NUGGETS,UCSoW6PGON2SNX0OVXECvVtw,Y
youtube#video,e3vhnuBMNdub9VBm82nxV43FVTk,VVVTb1c2UEdPTjJTTlgwT1ZYRUN2VnR3Lk9QSkpWQkZMNUNB,2023-01-11T19:40:46Z,UCSoW6PGON2SNX0OVXECvVtw,LITTLE GEM 013: Joy Ful Noise - Pozitive (Trance House Mix),"Italy, 1997",https://i.ytimg.com/vi/OPJJVBFL5CA/hqdefault.jpg,NUGGETS,UUSoW6PGON2SNX0OVXECvVtw,137,OPJJVBFL5CA,NUGGETS,UCSoW6PGON2SNX0OVXECvVtw,Y
youtube#playlistItem,dHplczDPa4WUTmB_83XMo853aBc,VVVTb1c2UEdPTjJTTlgwT1ZYRUN2VnR3LmtiVVdkZmJwOFB3,2023-01-08T11:57:18Z,UCSoW6PGON2SNX0OVXECvVtw,Tanzen - Carillon (Dance Version) [HRS 008],"Discogs: https://www.discogs.com/release/1462303-Tanzen-Carillon

Artist: Tanzen
Track: Carillon (Dance Version)
EP Title: Carillon
Label: Heroes Records
Catalog #: HRS 008
Genre: Progressive Trance
Year: 1997

Just here to share our passion for good music. Any copyright issues? Please contact",https://i.ytimg.com/vi/kbUWdfbp8Pw/hqdefault.jpg,NUGGETS,UUSoW6PGON2SNX0OVXECvVtw,138,kbUWdfbp8Pw,NUGGETS,UCSoW6PGON2SNX0OVXECvVtw,Y
youtube#video,PtOkMy8H27XXv6p2gKPlulat2og,VVVTb1c2UEdPTjJTTlgwT1ZYRUN2VnR3LkpBbWQ0a3NUYUU0,2023-01-03T20:25:20Z,UCSoW6PGON2SNX0OVXECvVtw,Global Split - It's A... (Trance Mix) [CX 01],"Discogs: https://www.discogs.com/release/311697-Global-Split-Its-A-

Artist: Global Split
Track: It's A... (Trance Mix)
EP Title: It's A...
Label: Twelve Seventeen
Catalog #: CX 01
Genre: House
Year: 1994

Just here to share our passion for good music. Any copyright issues? Please contact",https://i.ytimg.com/vi/JAmd4ksTaE4/hqdefault.jpg,NUGGETS,UUSoW6PGON2SNX0OVXECvVtw,139,JAmd4ksTaE4,NUGGETS,UCSoW6PGON2SNX0OVXECvVtw,Y
youtube#playlistItem,L92Tkiwwgl7Dl0TK4DHGjYaEvVM,VVVTb1c2UEdPTjJTTlgwT1ZYRUN2VnR3LlRqTURfUFJ2dTg0,2022-12-26T17:26:42Z,UCSoW6PGON2SNX0OVXECvVtw,Georgio Schultz - Trance [ARS 3770],"Happy Holidays! Just to show a little love to all you diggers here's a little something up for download


https://soundcloud.com/nuggets1990/georgio-schultz-trance

The Notorious 151 Soundsystem also ask me to do a little mix for his banging Pokédex series. If you haven't checked out this account already go ahead and listen to some of the best diggers in the game

https://soundcloud.com/pokedexmixseries/pokedex12

Just here to share our passion for good music. Any copyright issues? Please contact",https://i.ytimg.com/vi/TjMD_PRvu84/hqdefault.jpg,NUGGETS,UUSoW6PGON2SNX0OVXECvVtw,140,TjMD_PRvu84,NUGGETS,UCSoW6PGON2SNX0OVXECvVtw,Y
youtube#video,16CUinoiwn3urOnuZZZMhvU3MhE,VVVTb1c2UEdPTjJTTlgwT1ZYRUN2VnR3LjNybHdrOVl6SFJr,2022-12-20T13:14:22Z,UCSoW6PGON2SNX0OVXECvVtw,F.S. Afterwork - Your Hammer (Underground Version) [ELITE 012-95],"Discogs: https://www.discogs.com/release/1174329-FS-Afterwork-Your-Hammer

Artist: F.S. Afterwork 
Track: Your Hammer (Underground Version)
EP Title: Your Hammer
Label:  Elite
Catalog #: ELITE 012-95
Genre: Progressive House, House
Year: 1995

Just here to share our passion for good music. Any copyright issues? Please contact",https://i.ytimg.com/vi/3rlwk9YzHRk/hqdefault.jpg,NUGGETS,UUSoW6PGON2SNX0OVXECvVtw,141,3rlwk9YzHRk,NUGGETS,UCSoW6PGON2SNX0OVXECvVtw,Y
youtube#playlistItem,AvVcrPyaQHNZMbrunNCnXcmhLYM,VVVTb1c2UEdPTjJTTlgwT1ZYRUN2VnR3Lk8wNWs2UXprb1Fz,2022-12-13T14:10:46Z,UCSoW6PGON2SNX0OVXECvVtw,EDIT SERVICE: DIRAC,"Most fun part about the channel is meeting new people who are as (or even more) passionate about the music as I am. Providing me with new directions to dig or even sharing music they make. I thought it would be fun to upload some from time to time, with their consent ofcourse:)

First up is wizard of edits, Dirac. He has a nack for spicing up unknown records with a subtle touch making them ready for the dancefloor. Besides making killer edits this guy has a serious deep record bag so go check him out!

https://soundcloud.com/diracc

Original: https://www.discogs.com/release/2371754-DJ-Libelula-I-Do-Believe



Just here to share our passion for good music. Any copyright issues? Please contact",https://i.ytimg.com/vi/O05k6QzkoQs/hqdefault.jpg,NUGGETS,UUSoW6PGON2SNX0OVXECvVtw,142,O05k6QzkoQs,NUGGETS,UCSoW6PGON2SNX0OVXECvVtw,Y
youtube#video,z0yf-sfRYsDs0x-B0wNDXSY6hF4,VVVTb1c2UEdPTjJTTlgwT1ZYRUN2VnR3LnJnb1g2NFZJbHdv,2022-12-06T12:03:24Z,UCSoW6PGON2SNX0OVXECvVtw,LITTLE GEM 012: Gianluigi Tarnassi – Alpha Jungle (Progressive Two),"Belgium, 1995",https://i.ytimg.com/vi/rgoX64VIlwo/hqdefault.jpg,NUGGETS,UUSoW6PGON2SNX0OVXECvVtw,143,rgoX64VIlwo,NUGGETS,UCSoW6PGON2SNX0OVXECvVtw,Y
youtube#playlistItem,uU-p_GpHf5spAvuZEZr43YrWvlU,VVVTb1c2UEdPTjJTTlgwT1ZYRUN2VnR3LlFIUlpUeXZFSlJr,2022-11-14T19:53:48Z,UCSoW6PGON2SNX0OVXECvVtw,Trance Action - Non Stop (Dance) [NS003],"Discogs: https://www.discogs.com/release/2162508-Trance-Action-Non-Stop-EP

Artist: Trance Action
Track: Non Stop (Dance)
EP Title: Non Stop EP
Label: Non Stop Records
Catalog #: NS003
Genre: House, Acid
Year: ????

Just here to share our passion for good music. Any copyright issues? Please contact",https://i.ytimg.com/vi/QHRZTyvEJRk/hqdefault.jpg,NUGGETS,UUSoW6PGON2SNX0OVXECvVtw,144,QHRZTyvEJRk,NUGGETS,UCSoW6PGON2SNX0OVXECvVtw,Y
youtube#video,eeWLhwXAC-gNL3s6EVp1wBOQlhE,VVVTb1c2UEdPTjJTTlgwT1ZYRUN2VnR3LkhqbjRDd0ZPTUJB,2022-11-06T13:37:58Z,UCSoW6PGON2SNX0OVXECvVtw,Urban Solution - Reflection (Heaven Version) [WDR 004],"Discogs: https://www.discogs.com/release/839198-Urban-Solution-Reflection

Artist: Urban Solution
Track: Reflection (Heaven Version)
EP Title: Reflection
Label: Voodoo Records
Catalog #: WDR 004
Genre: Tribal House, Trance
Year: 1994

Just here to share our passion for good music. Any copyright issues? Please contact",https://i.ytimg.com/vi/Hjn4CwFOMBA/hqdefault.jpg,NUGGETS,UUSoW6PGON2SNX0OVXECvVtw,145,Hjn4CwFOMBA,NUGGETS,UCSoW6PGON2SNX0OVXECvVtw,Y
youtube#playlistItem,FeRr9__pfhXO4nYqjsRfda6qrKg,VVVTb1c2UEdPTjJTTlgwT1ZYRUN2VnR3LjJKTnViVFJSajFr,2022-10-31T18:48:53Z,UCSoW6PGON2SNX0OVXECvVtw,Midi Network - Sunrise (Tuch Da Sun) [OOG+001],"Discogs: https://www.discogs.com/release/450226-Midi-Network-Sunrise-Over-Legoland-EP

Artist: Midi Network
Track: Sunrise (Tuch Da Sun)
EP Title: Sunrise Over Legoland E.P.
Label: Organic
Catalog #: OOG+001
Genre: House
Year: 1992

Just here to share our passion for good music. Any copyright issues? Please contact",https://i.ytimg.com/vi/2JNubTRRj1k/hqdefault.jpg,NUGGETS,UUSoW6PGON2SNX0OVXECvVtw,146,2JNubTRRj1k,NUGGETS,UCSoW6PGON2SNX0OVXECvVtw,Y
youtube#video,kYnt_qSdD4f-IKydo9OoQtrPFfU,VVVTb1c2UEdPTjJTTlgwT1ZYRUN2VnR3LjlhZnBGRjM4Nl9Z,2022-10-17T18:35:11Z,UCSoW6PGON2SNX0OVXECvVtw,Wax Factor - Gimme Some Of Your Spirit (The Prophet's U.S. Tour) [GBOY 14],"Discogs: https://www.discogs.com/release/132642-Wax-Factor-Gimme-Some-Of-Your-Spirit

Artist: Wax Factor
Track: Gimme Some Of Your Spirit (The Prophet's U.S. Tour)
EP Title: Gimme Some Of Your Spirit
Label: Good Boy Records
Catalog #: GBOY 14
Genre: House, Progressive House
Year: 1994

Just here to share our passion for good music. Any copyright issues? Please contact",https://i.ytimg.com/vi/9afpFF386_Y/hqdefault.jpg,NUGGETS,UUSoW6PGON2SNX0OVXECvVtw,147,9afpFF386_Y,NUGGETS,UCSoW6PGON2SNX0OVXECvVtw,Y
youtube#playlistItem,ayLcvfVevlV38OU0j2QajAmUFa8,VVVTb1c2UEdPTjJTTlgwT1ZYRUN2VnR3LlFwNkwtWDFyWWE0,2022-10-11T14:11:45Z,UCSoW6PGON2SNX0OVXECvVtw,PREMIERE: Asphalt DJ & Gzardin - Now & Zen [ODDY 001],"Dear friends and founders of the Amsterdam based platform Oddysee has started a new chapter. The fresh headhonchos invited two newcomers for their first release, the Tel-Aviv based producers Asphalt DJ and Gzardin surface on Oddysee for their anticipated debut. I proudley present to you the title track of the EP before it hit the shelves in November. A transcendental trip of a deep and propulsive club bouncer hitting on the intersection of the 90s and the fresh-minded sound of today, the four tracker is a clear view on what to expect in the future. Keep an eye out for these guys if you haven't already because they gonna make some waves!

https://oddysee.fm/
https://oddysee.bandcamp.com/album/now-zen
https://soundcloud.com/asphaltdj
https://soundcloud.com/gzardin",https://i.ytimg.com/vi/Qp6L-X1rYa4/hqdefault.jpg,NUGGETS,UUSoW6PGON2SNX0OVXECvVtw,148,Qp6L-X1rYa4,NUGGETS,UCSoW6PGON2SNX0OVXECvVtw,Y
youtube#video,8OaCM_cblJpKSxW-f-eYIdpZGjQ,VVVTb1c2UEdPTjJTTlgwT1ZYRUN2VnR3LlJ1RTA5aWFuT1Qw,2022-09-27T15:18:20Z,UCSoW6PGON2SNX0OVXECvVtw,LITTLE GEM 011: K & N Project – Get To It,"UK, 1996",https://i.ytimg.com/vi/RuE09ianOT0/hqdefault.jpg,NUGGETS,UUSoW6PGON2SNX0OVXECvVtw,149,RuE09ianOT0,NUGGETS,UCSoW6PGON2SNX0OVXECvVtw,Y
youtube#playlistItem,_6gmEtVk2uxxpGaXGmWCLPPled4,VVVTb1c2UEdPTjJTTlgwT1ZYRUN2VnR3LmZaVjdBaUF4cGVj,2022-09-21T16:18:18Z,UCSoW6PGON2SNX0OVXECvVtw,Precious - How Can You (On The Floor Mix) [JAM 12-001],"Discogs: https://www.discogs.com/release/529070-Precious-How-Can-You

Artist: Precious
Track: How Can You (On The Floor Mix)
EP Title: How Can You
Label: Jamm Records
Catalog #: JAM 12-001
Genre: House, Trance
Year: 1993

Just here to share our passion for good music. Any copyright issues? Please contact",https://i.ytimg.com/vi/fZV7AiAxpec/hqdefault.jpg,NUGGETS,UUSoW6PGON2SNX0OVXECvVtw,150,fZV7AiAxpec,NUGGETS,UCSoW6PGON2SNX0OVXECvVtw,Y
youtube#video,mbiyzU8KPXZdA7jV0PXdA_NhorA,VVVTb1c2UEdPTjJTTlgwT1ZYRUN2VnR3LjRTYmxZVmxGWDlj,2022-09-13T10:23:31Z,UCSoW6PGON2SNX0OVXECvVtw,Gorgeous - My Soul [RK 01],"Discogs: https://www.discogs.com/release/2459269-Gorgeous-Dont-Stop

Artist: Gorgeous
Track: My Soul
EP Title: Don't Stop
Label: TheRock Records
Catalog #: KR 01
Genre: House
Year: 2001

Just here to share our passion for good music. Any copyright issues? Please contact",https://i.ytimg.com/vi/4SblYVlFX9c/hqdefault.jpg,NUGGETS,UUSoW6PGON2SNX0OVXECvVtw,151,4SblYVlFX9c,NUGGETS,UCSoW6PGON2SNX0OVXECvVtw,Y
youtube#playlistItem,k15kdrA4Anzl8tEtGhNZ5DvQwUM,VVVTb1c2UEdPTjJTTlgwT1ZYRUN2VnR3LjJOcUFfU0RQeGln,2022-08-24T11:20:24Z,UCSoW6PGON2SNX0OVXECvVtw,Fully Loaded - So Deep (Acorn Arts Re-Mix) [ALR 002],"Discogs: https://www.discogs.com/release/1492805-Fully-Loaded-So-Deep

Artist: Full Loaded
Track: So Deep (Acorn Arts Re-Mix)
EP Title: So Deep
Label: Alpha Recordings
Catalog #: ALR 002
Genre: Progressive House, House
Year: 1993

Just here to share our passion for good music. Any copyright issues? Please contact",https://i.ytimg.com/vi/2NqA_SDPxig/hqdefault.jpg,NUGGETS,UUSoW6PGON2SNX0OVXECvVtw,152,2NqA_SDPxig,NUGGETS,UCSoW6PGON2SNX0OVXECvVtw,Y
youtube#video,2ByOfiCpqTFYm6WRUlYXnx1-7Oo,VVVTb1c2UEdPTjJTTlgwT1ZYRUN2VnR3Lk9aRnhReHFsRFhR,2022-08-07T18:40:04Z,UCSoW6PGON2SNX0OVXECvVtw,Dawn - Flying Into Your Mind (Subterranean) [R001],"Discogs: https://www.discogs.com/release/432519-Dawn-Flying-Into-Your-Mind

Artist: Dawn
Track: Flying Into Your Mind (Subterranean)
EP Title: Flying Into Your Mind
Label: Rise Records
Catalog #: R001
Genre: House
Year: ????

Just here to share our passion for good music. Any copyright issues? Please contact",https://i.ytimg.com/vi/OZFxQxqlDXQ/hqdefault.jpg,NUGGETS,UUSoW6PGON2SNX0OVXECvVtw,153,OZFxQxqlDXQ,NUGGETS,UCSoW6PGON2SNX0OVXECvVtw,Y
youtube#playlistItem,AfElcLYp9jgNSFSVTd0WVNqCAQw,VVVTb1c2UEdPTjJTTlgwT1ZYRUN2VnR3LnpmazJYelJlLWtF,2022-07-20T19:17:22Z,UCSoW6PGON2SNX0OVXECvVtw,LITTLE GEM 010: I.D.F. - Open Your Mind,"US, 1992

It's been a year since the first upload and what a journey it has been! Meeting lot of new people all for the love of music. I'm taking a little summer break and will be back with lot more to share. Thank you all for the support so far!",https://i.ytimg.com/vi/zfk2XzRe-kE/hqdefault.jpg,NUGGETS,UUSoW6PGON2SNX0OVXECvVtw,154,zfk2XzRe-kE,NUGGETS,UCSoW6PGON2SNX0OVXECvVtw,Y
youtube#video,-KjqMnwhXWwPbEG4Bt-glw_0e3A,VVVTb1c2UEdPTjJTTlgwT1ZYRUN2VnR3LjlEaU1WcXRrcE1n,2022-07-11T15:52:44Z,UCSoW6PGON2SNX0OVXECvVtw,Interference - City Of Glass [SWITCH 4],"Discogs: https://www.discogs.com/release/1013755-Interference-Untitled

Artist: Interference
Track: City Of Glass
EP Title: Untitled
Label: Switch
Catalog #: SWITCH 4
Genre: Techno
Year: ????

Just here to share our passion for good music. Any copyright issues? Please contact",https://i.ytimg.com/vi/9DiMVqtkpMg/hqdefault.jpg,NUGGETS,UUSoW6PGON2SNX0OVXECvVtw,155,9DiMVqtkpMg,NUGGETS,UCSoW6PGON2SNX0OVXECvVtw,Y
youtube#playlistItem,Vaerl4rOA5rhhn6yyCsg-T6GxNY,VVVTb1c2UEdPTjJTTlgwT1ZYRUN2VnR3LktxMW1vVFp3cDc4,2022-06-29T13:15:35Z,UCSoW6PGON2SNX0OVXECvVtw,LITTLE GEM 009: Apple Blue - I Wantcha Love,"Netherlands, 1994",https://i.ytimg.com/vi/Kq1moTZwp78/hqdefault.jpg,NUGGETS,UUSoW6PGON2SNX0OVXECvVtw,156,Kq1moTZwp78,NUGGETS,UCSoW6PGON2SNX0OVXECvVtw,Y
youtube#video,XxB9pzL7t1UYmf9GJ-W02sQrOto,VVVTb1c2UEdPTjJTTlgwT1ZYRUN2VnR3LnhSRk5vZS03ZDBF,2022-06-19T18:23:22Z,UCSoW6PGON2SNX0OVXECvVtw,Subterfuge - The Last Dimension [PRIME 012],"Discogs: https://www.discogs.com/release/206246-Subterfuge-The-Enchantress

Artist: Subterfuge
Track: The Last Dimension
EP Title: The Enchantress
Label: Prime
Catalog #: PRIME 012
Genre: Techno
Year: 1993

Just here to share our passion for good music. Any copyright issues? Please contact",https://i.ytimg.com/vi/xRFNoe-7d0E/hqdefault.jpg,NUGGETS,UUSoW6PGON2SNX0OVXECvVtw,157,xRFNoe-7d0E,NUGGETS,UCSoW6PGON2SNX0OVXECvVtw,Y
youtube#playlistItem,sWlCCXtEvHXnWGh3g5IAY-0cBa8,VVVTb1c2UEdPTjJTTlgwT1ZYRUN2VnR3LklxakJBX2VsaFpV,2022-06-13T18:16:20Z,UCSoW6PGON2SNX0OVXECvVtw,DJ's Friend - Silver Surfing [WET 1],"Discogs: https://www.discogs.com/release/581019-DJs-Friend-The-Playroom-EP

Artist: DJ's Friend
Track: Silver Surfing
EP Title: The Playroom E.P.
Label: Slippery When Wet
Catalog #: WET 1
Genre: House
Year: 1994

Just here to share our passion for good music. Any copyright issues? Please contact",https://i.ytimg.com/vi/IqjBA_elhZU/hqdefault.jpg,NUGGETS,UUSoW6PGON2SNX0OVXECvVtw,158,IqjBA_elhZU,NUGGETS,UCSoW6PGON2SNX0OVXECvVtw,Y
youtube#video,cy7Lwi6lFNSTunOb532JsxiAbkw,VVVTb1c2UEdPTjJTTlgwT1ZYRUN2VnR3LlBKR3hqYXBoc1Qw,2022-06-06T17:21:03Z,UCSoW6PGON2SNX0OVXECvVtw,Niavasha - MKS 93 [NIA 001],"Discogs: https://www.discogs.com/release/10396452-Niavasha-The-Medicine-EP

Artist: Niavasha
Track: MKS 93
EP Title: The Medicine EP
Label: ????
Catalog #: NIA 001
Genre: Progressive House
Year: 1993

Just here to share our passion for good music. Any copyright issues? Please contact",https://i.ytimg.com/vi/PJGxjaphsT0/hqdefault.jpg,NUGGETS,UUSoW6PGON2SNX0OVXECvVtw,159,PJGxjaphsT0,NUGGETS,UCSoW6PGON2SNX0OVXECvVtw,Y
youtube#playlistItem,Jz3WHl6tshJXETe0ltgGuIMQfsA,VVVTb1c2UEdPTjJTTlgwT1ZYRUN2VnR3LmdqZnZYVWNCd28w,2022-05-30T18:37:34Z,UCSoW6PGON2SNX0OVXECvVtw,Victorious - Living Without You [SEX002],"Discogs: https://www.discogs.com/release/1673523-Victorious-Liquid-Squid-EP

Artist: Victorious
Track: Living Without You
EP Title: Liquid Squid E.P.
Label: Sex Records
Catalog #: SEX002
Genre: House, Deep House
Year: ????

Just here to share our passion for good music. Any copyright issues? Please contact",https://i.ytimg.com/vi/gjfvXUcBwo0/hqdefault.jpg,NUGGETS,UUSoW6PGON2SNX0OVXECvVtw,160,gjfvXUcBwo0,NUGGETS,UCSoW6PGON2SNX0OVXECvVtw,Y
youtube#video,EzRNAa_WTz-E03g3gATSJE5Nyyw,VVVTb1c2UEdPTjJTTlgwT1ZYRUN2VnR3Lk0zTDdtTDRZcjFz,2022-05-24T18:03:37Z,UCSoW6PGON2SNX0OVXECvVtw,LITTLE GEM 008: Airfix - Stuck 2 The Floor,"Belgium, 1996",https://i.ytimg.com/vi/M3L7mL4Yr1s/hqdefault.jpg,NUGGETS,UUSoW6PGON2SNX0OVXECvVtw,161,M3L7mL4Yr1s,NUGGETS,UCSoW6PGON2SNX0OVXECvVtw,Y
youtube#playlistItem,PwmEtySJ0241Z-4-6kAo7XoCbTA,VVVTb1c2UEdPTjJTTlgwT1ZYRUN2VnR3LktiSURPR3pvVUZN,2022-05-15T19:11:59Z,UCSoW6PGON2SNX0OVXECvVtw,Cosmic Soup Sound System - Eddie De Boing De Boing [FKF1],"Discogs: https://www.discogs.com/release/238253-Cosmic-Soup-Sound-System-The-Solid-State-Headstate-EP

Artist: Cosmic Soup Sound System
Track: Eddie De Boing De Boing
EP Title: The Solid State Headstate E.P.
Label: Filterless Records
Catalog #: FKF1
Genre: Trance, Techno
Year: 1994

Just here to share our passion for good music. Any copyright issues? Please contact",https://i.ytimg.com/vi/KbIDOGzoUFM/hqdefault.jpg,NUGGETS,UUSoW6PGON2SNX0OVXECvVtw,162,KbIDOGzoUFM,NUGGETS,UCSoW6PGON2SNX0OVXECvVtw,Y
youtube#video,ml0Zak1d2i_1nug67mYbFxtAldU,VVVTb1c2UEdPTjJTTlgwT1ZYRUN2VnR3LnpqZ1dNSVVvUndR,2022-05-08T20:05:47Z,UCSoW6PGON2SNX0OVXECvVtw,Unknown Artist – Dub My Love [Tribe 3],"Discogs: https://www.discogs.com/release/2726883-Unknown-Artist-Dub-My-Love

Artist: Unknown Artist
Track: Dub My Love
EP Title: Dub My Love
Label: Tribe Records
Catalog #: Tribe 3
Genre: House, Techno
Year: 1994

Just here to share our passion for good music. Any copyright issues? Please contact",https://i.ytimg.com/vi/zjgWMIUoRwQ/hqdefault.jpg,NUGGETS,UUSoW6PGON2SNX0OVXECvVtw,163,zjgWMIUoRwQ,NUGGETS,UCSoW6PGON2SNX0OVXECvVtw,Y
youtube#playlistItem,pTC7ls5oxKYLPgWBAEXol2VNjAI,VVVTb1c2UEdPTjJTTlgwT1ZYRUN2VnR3LmVpdmNDTVUyRWxn,2022-05-01T17:20:01Z,UCSoW6PGON2SNX0OVXECvVtw,LITTLE GEM 007: Emanon - Protein,"UK, 1993",https://i.ytimg.com/vi/eivcCMU2Elg/hqdefault.jpg,NUGGETS,UUSoW6PGON2SNX0OVXECvVtw,164,eivcCMU2Elg,NUGGETS,UCSoW6PGON2SNX0OVXECvVtw,Y
youtube#video,d7RdTuAKCaWJFTqhTQ-33uNDqXk,VVVTb1c2UEdPTjJTTlgwT1ZYRUN2VnR3LmJRWmQzV3pGekpJ,2022-04-29T18:21:00Z,UCSoW6PGON2SNX0OVXECvVtw,Tiny & Dominick - Throwin Down (Dominick The Rhythm Mix) [KNIGHT-009],"Discogs: https://www.discogs.com/release/313097-Tiny-Dominick-Throwin-Down

Artist: Tiny & Dominick
Track: Throwin Down (Dominick The Rhythm Mix)
EP Title: Throwin' Down
Label: Knight Life Recordings
Catalog #: KNIGHT-009
Genre: Trance, Acid, Breaks
Year: 1996

Just here to share our passion for good music. Any copyright issues? Please contact",https://i.ytimg.com/vi/bQZd3WzFzJI/hqdefault.jpg,NUGGETS,UUSoW6PGON2SNX0OVXECvVtw,165,bQZd3WzFzJI,NUGGETS,UCSoW6PGON2SNX0OVXECvVtw,Y
